loss,accuracy,val_loss,val_accuracy,experiment
4.78411865234375,0.008432540111243725,4.782289505004883,0.01666666753590107,1
4.78754997253418,0.010416666977107525,4.784218788146973,0.010416666977107525,1
4.783271789550781,0.012896825559437275,4.783472061157227,0.008333333767950535,1
4.7815165519714355,0.0139860138297081,4.785791397094727,0.004166666883975267,1
4.782502174377441,0.012400793842971325,4.785196781158447,0.008333333767950535,1
