loss,accuracy,val_loss,val_accuracy,experiment
4.782468318939209,0.0064484127797186375,4.783133029937744,0.014583333395421505,1
4.78082275390625,0.007936508394777775,4.783778667449951,0.012500000186264515,1
4.77898645401001,0.008928571827709675,4.780396461486816,0.014583333395421505,1
4.781968116760254,0.011904762126505375,4.782778739929199,0.014583333395421505,1
4.778496265411377,0.012896825559437275,4.785557270050049,0.01875000074505806,1
