loss,accuracy,val_loss,val_accuracy,experiment
1.6752963066101074,0.710289716720581,5.791220188140869,0.03541666641831398,2
1.5866893529891968,0.7123016119003296,5.915146827697754,0.04374999925494194,2
1.5619587898254395,0.7242063283920288,5.917312145233154,0.03750000149011612,2
1.4930615425109863,0.7272727489471436,5.809975624084473,0.03541666641831398,2
1.5706158876419067,0.7132866978645325,5.6097283363342285,0.05624999850988388,2
