loss,accuracy,val_loss,val_accuracy,experiment
3.9694855213165283,0.21778221428394318,4.838369846343994,0.03125,2
3.4599862098693848,0.3199404776096344,4.885073661804199,0.03333333507180214,2
3.0346717834472656,0.4092261791229248,5.340806484222412,0.02916666679084301,2
2.5376439094543457,0.548115074634552,5.477520942687988,0.04374999925494194,2
2.025301694869995,0.6086309552192688,5.643819332122803,0.01875000074505806,2
